Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
118	78.9073	4.8018384	85.48474	72.39107	1000.0	5.5441003	3.0483694	30.012049	4.032443	476000	6.5803526e-08	0.071790546	-0.014903619	-0.028539822	0.0604933	0.008006231	0.083	79.0	310.03032302856445
119	80.14105	3.3654532	83.735275	76.03759	1000.0	5.687892	3.0314987	30.41775	4.0285163	480000	1.4066696e-08	0.07339952	-0.00048320155	-0.030834638	0.03888463	0.022176852	0.2655	9.0	312.12546253204346
120	80.44022	1.7531446	82.58831	78.26539	1000.0	5.7855787	3.0837848	29.905556	4.0185804	484000	-6.198883e-09	0.04377842	0.001683599	-0.0075467974	0.036659416	0.019252686	0.24375	3.0	314.1840033531189
121	82.52367	2.5257173	85.91241	78.78591	1000.0	5.8572707	3.0893092	30.459904	4.121938	488000	-6.198883e-09	0.06713276	-0.014624604	-0.021140028	0.03540815	0.0066080103	0.07575	79.0	316.8560619354248
122	79.60053	3.4997294	83.80564	74.08712	1000.0	5.806228	2.9944139	29.536304	3.8829176	492000	-1.4305115e-09	0.07715329	-0.003193296	-0.010613419	0.015714567	0.018346982	0.2535	65.0	319.9592032432556
123	81.54303	3.1106606	84.79502	76.85219	1000.0	5.8503137	3.056703	30.071692	4.186753	496000	2.4795533e-08	0.06849301	-0.014116346	-0.018414028	0.0031805725	0.006664613	0.086	79.0	322.75407099723816
124	84.49789	1.4603628	86.37933	82.586754	1000.0	5.994022	3.1094153	30.354376	4.243844	500000	1.0251999e-08	0.039956003	-0.012975043	-0.015856536	-0.01098346	0.008148575	0.0655	79.0	325.5515923500061
125	82.42158	3.5762534	88.00145	78.819725	1000.0	6.065596	3.1356566	30.657139	4.402975	504000	3.8146974e-09	0.055910572	0.0062950524	-0.007984571	-0.027032226	0.026842901	0.36525	6.0	327.58669424057007
126	81.272194	2.6670475	84.64567	77.44451	1000.0	6.0266914	2.9669135	28.791397	4.5399137	508000	9.179115e-09	0.046205558	0.008663571	-0.0144077055	-0.027712388	0.02239055	0.3195	3.0	329.87493443489075
127	82.47836	1.3101	84.04544	80.96229	1000.0	6.0806556	3.066306	29.568144	4.4094434	512000	1.34706495e-08	0.06385101	0.006338543	-0.023250364	-0.028112495	0.029283898	0.345	1.0	331.8799262046814
128	85.96415	2.5519047	89.92602	82.8013	1000.0	6.1509304	3.1700935	30.299206	4.4558253	516000	2.2172928e-08	0.050668668	0.011963303	-0.00866862	-0.028256081	0.03284792	0.336	1.0	333.9211645126343
129	82.36374	1.4726796	83.63422	79.927505	1000.0	6.183586	3.0100741	28.95026	4.427361	520000	-1.66893e-08	0.04842477	0.008932512	-0.015598092	-0.02844683	0.027733766	0.32925	1.0	335.96416211128235
130	85.045334	1.6794596	87.81908	83.342545	1000.0	6.2514744	3.036041	29.924084	4.189756	524000	3.9100648e-08	0.05602119	0.008841488	-0.009650521	-0.028640114	0.01979294	0.26425	1.0	338.01023387908936
131	84.61381	2.2259934	87.43223	81.52398	1000.0	6.2911425	3.0665903	30.512327	4.596749	528000	3.4809112e-08	0.049365196	0.007860445	-0.015424345	-0.028813796	0.025954537	0.34	3.0	340.11726689338684
132	85.13599	3.0888288	89.92071	81.35864	1000.0	6.184888	2.9857156	30.158278	4.3879757	532000	-4.529953e-09	0.05599636	-0.0031595696	-0.007947452	-0.029045532	0.01513337	0.13625	6.0	342.5235457420349
133	85.70268	2.0753617	88.12073	83.385605	1000.0	6.320074	2.9429526	29.705986	4.5570555	536000	-7.152557e-09	0.039476685	-0.013355181	-0.00850114	-0.029479874	0.006596793	0.09	79.0	345.2190647125244
134	86.957016	2.546614	89.62531	84.175995	1000.0	6.420964	2.996831	30.454346	4.692985	540000	2.1219254e-08	0.048775207	-0.012939355	-0.013809204	-0.05336931	0.004858866	0.0765	79.0	347.77049469947815
135	87.07596	2.4561582	89.859795	83.14497	1000.0	6.417386	3.0384562	30.603025	4.7654634	544000	1.9073487e-09	0.051028103	-0.0133043695	-0.010879137	-0.06683814	0.007227943	0.07475	79.0	350.84181690216064
136	87.86856	0.6421849	88.792046	86.97947	1000.0	6.5472207	3.059781	30.630136	4.751625	548000	-4.6253206e-08	0.061152384	-0.014274866	-0.012908541	-0.07629881	0.0073463325	0.062	79.0	353.75652050971985
137	90.37531	1.791194	93.412704	88.76705	1000.0	6.517212	3.0957685	31.151445	4.5548353	552000	4.7683715e-09	0.06888156	-0.014518415	-0.03907726	-0.080457084	0.005373024	0.09025	79.0	356.5801486968994
138	90.05622	1.2133578	91.79497	88.36611	1000.0	6.7042403	3.0875669	30.936047	4.8954206	556000	-2.0503998e-08	0.04485437	-0.014643939	-0.011976041	-0.099514075	0.007419737	0.08925	79.0	359.65688824653625
139	88.730865	1.7238098	90.885414	86.12686	1000.0	6.75416	3.1415668	30.712116	4.929362	560000	7.152557e-09	0.16829564	-0.011406015	-0.050289504	-0.11578912	0.006160284	0.0895	79.0	362.50347661972046
140	89.27206	1.1369644	91.094765	88.07329	1000.0	6.719177	3.1128676	29.97111	4.9558535	564000	-3.409386e-08	0.029740725	0.0005134161	-0.007040629	-0.1356818	0.016467985	0.2005	19.0	365.1022479534149
141	92.38316	1.7676013	94.92406	90.57667	1000.0	6.7949963	3.2342439	31.18308	4.832127	568000	3.004074e-08	0.04212635	0.021174943	-0.010696992	-0.13701507	0.04530973	0.44775	1.0	367.4153060913086
142	89.47287	1.1308705	91.36707	88.59595	1000.0	6.722503	3.14087	30.30298	4.925858	572000	1.3113022e-09	0.053985234	0.036033295	-0.019038148	-0.13714719	0.08169467	0.574	1.0	370.00403594970703
143	88.171974	1.5042958	90.19681	85.9576	1000.0	6.593054	3.0884705	29.922594	4.918814	576000	-3.8146974e-09	0.03431222	0.023721764	-0.006211562	-0.13729608	0.038010057	0.387	1.0	372.60319781303406
144	88.0312	1.9030963	90.96198	85.785194	1000.0	6.5233135	3.0553553	30.32839	4.6808186	580000	5.722046e-09	0.036593914	0.010399735	-0.0039532855	-0.13743272	0.017909367	0.28425	1.0	375.17695689201355
145	88.53972	1.297731	90.109276	86.85879	1000.0	6.570828	3.0822637	30.765163	4.854249	584000	1.2397766e-08	0.05370127	0.012631617	-0.016874027	-0.13757004	0.01987833	0.34225	1.0	377.4677641391754
146	83.80952	3.1523948	88.404045	79.67593	1000.0	6.497635	2.955003	29.416569	4.8159065	588000	1.9550324e-08	0.07735684	0.011313943	-0.029010262	-0.13769132	0.020912725	0.3535	1.0	379.49553775787354
147	88.65358	3.3499491	92.08294	84.941765	1000.0	6.513556	3.0401292	31.035978	4.5686865	592000	1.2874604e-08	0.057044227	-0.0005772357	-0.01914595	-0.1377909	0.015992124	0.2155	3.0	381.51457929611206
148	86.763084	2.8137841	90.06089	82.45903	1000.0	6.52641	3.1730156	30.6498	4.5136347	596000	2.861023e-09	0.104162246	-0.00039375067	-0.024693713	-0.13801053	0.015604807	0.17275	5.0	383.816260099411
149	82.56847	3.1069922	85.8179	77.44182	1000.0	6.287929	3.0014672	30.234653	4.061507	600000	-2.7179718e-08	0.0933256	0.011465726	-0.020238824	-0.13877131	0.020026121	0.282	1.0	385.8645067214966
150	87.021965	1.8100578	88.6561	83.9626	1000.0	6.4420357	2.9888673	28.26853	4.1239705	604000	1.180172e-08	0.063625574	0.01568126	-0.03523723	-0.13900125	0.026356436	0.36875	2.0	387.948184967041
151	88.65519	4.037164	92.3248	82.04752	1000.0	6.6648984	3.0572698	30.826706	4.568351	608000	1.758337e-08	0.041703075	0.040478963	-0.004901774	-0.1395767	0.06501676	0.55175	1.0	390.3176257610321
152	89.72661	0.7019852	90.632034	88.86989	1000.0	6.765521	3.1146266	30.98467	4.9257936	612000	3.2663344e-08	0.044995256	0.035471942	-0.015445873	-0.13990754	0.042846467	0.525	1.0	392.79894828796387
153	88.86178	0.7685573	89.60756	87.63766	1000.0	6.688618	2.9886718	29.811428	4.7293463	616000	4.1246413e-08	0.044555847	0.032968033	-0.013062153	-0.14023325	0.048019443	0.52775	1.0	394.8019664287567
154	88.64383	2.7619903	92.48449	84.68269	1000.0	6.7804065	2.9441726	29.470308	5.079795	620000	-4.8041343e-08	0.048348885	0.037704166	-0.021913178	-0.14059076	0.06516596	0.536	1.0	396.80583906173706
155	90.14682	1.5242375	92.2086	88.591774	1000.0	6.7848635	3.0618093	30.539827	4.7815876	624000	3.528595e-08	0.033881005	0.03232743	-0.006442692	-0.1409178	0.04763781	0.48825	1.0	398.8561336994171
156	90.968605	1.4320436	93.13103	89.14893	1000.0	6.8638906	3.074214	30.521101	5.130908	628000	-2.2828578e-08	0.032272868	0.026825037	-0.00557526	-0.14125252	0.03816259	0.462	1.0	400.8682119846344
157	89.807884	2.406702	93.253365	87.42941	1000.0	6.901861	2.975289	30.083755	5.208081	632000	1.0967255e-08	0.03318762	0.019651685	-0.011713842	-0.14159277	0.033915285	0.42	1.0	402.9536979198456
158	90.311775	2.7576048	94.6976	87.21614	1000.0	6.912036	3.077167	30.641562	5.0406694	636000	-2.9802322e-08	0.039384358	0.009704024	-0.0055390187	-0.14188711	0.019572372	0.27125	1.0	404.98670959472656
159	94.99107	0.99756426	96.42744	93.71237	1000.0	6.977192	3.2013853	30.99199	5.065523	640000	-3.194809e-08	0.027461272	-0.015084893	-0.014218462	-0.14216493	0.0040906887	0.09275	79.0	407.6579794883728
160	91.11262	3.409549	95.213585	85.92083	1000.0	7.0792985	3.0720563	31.081429	5.2102046	644000	4.7683715e-09	0.05004799	-0.0016903848	-0.024484418	-0.15526807	0.020273434	0.23525	7.0	410.0391685962677
161	91.355385	3.198216	96.225525	87.32126	1000.0	7.0105224	2.9836705	30.038654	5.1453176	648000	-6.9141386e-09	0.03625189	-0.007752287	-0.010646576	-0.15707599	0.0155441845	0.18575	31.0	412.82032561302185
162	94.494545	0.97837317	95.371056	92.91423	1000.0	7.153541	3.0205238	29.73348	5.1450653	652000	-9.059906e-09	0.030568209	-0.009559749	-0.0071608424	-0.16623566	0.00020938099	0.05225	79.0	415.64477252960205
163	94.33728	1.0864983	96.00172	92.95503	1000.0	7.2029047	3.1019068	30.10121	5.28439	656000	-1.2397766e-08	0.024581453	-0.012331321	-0.009634918	-0.18043658	0.005598438	0.06775	79.0	418.4636423587799
164	94.14586	3.7208872	98.642944	89.88361	1000.0	7.2078433	3.0003514	30.973991	5.2666183	660000	3.3140182e-08	0.03500173	-0.01144443	-0.007351918	-0.19563518	0.007969642	0.05375	79.0	421.2880938053131
165	94.87157	1.1612027	96.82882	93.81744	1000.0	7.199735	3.019441	30.25081	5.2555003	664000	-2.0980835e-08	0.027423741	0.0053791953	-0.0092834495	-0.20557226	0.022643866	0.31525	1.0	423.57041811943054
166	95.21715	1.0558435	96.68596	93.80151	1000.0	7.2392173	3.0432177	30.447916	5.48565	668000	1.2159347e-08	0.034639847	0.021796139	-0.010666316	-0.20566626	0.044905342	0.50075	1.0	425.96271800994873
167	96.14982	1.5899646	98.87538	94.86986	1000.0	7.239762	3.0957835	31.436762	5.36478	672000	-2.384186e-10	0.030252114	0.020089956	-0.0063257273	-0.205742	0.028108208	0.3965	1.0	428.2750449180603
168	94.11723	2.0390542	96.518036	90.91182	1000.0	7.200388	3.0691538	30.386528	5.389981	676000	-2.8133393e-08	0.06079551	0.03148564	-0.009652838	-0.20583686	0.07181786	0.5795	1.0	430.5427498817444
169	95.598206	3.3680933	101.32278	92.63525	1000.0	7.176742	3.0605197	31.373621	5.3218207	680000	-1.4424324e-08	0.050086748	0.03912987	-0.022862388	-0.20590422	0.048201118	0.54075	1.0	432.8157067298889
170	91.69348	1.4443843	93.06649	89.26443	1000.0	7.118958	2.9893332	29.903774	5.398223	684000	3.3378602e-09	0.11423554	0.023809165	-0.0481036	-0.20601386	0.03098302	0.39725	1.0	435.42645025253296
171	91.73677	3.7536268	95.53603	86.04101	1000.0	6.9994164	3.0220494	29.738434	4.775288	688000	-5.4121017e-08	0.057029504	0.02204992	-0.008309908	-0.2061518	0.035999224	0.42275	1.0	437.79100799560547
172	88.310776	2.867302	91.09808	83.5234	1000.0	6.9631314	2.9473832	30.248903	4.7777534	692000	2.5749207e-08	0.07606345	0.0028862888	-0.009210438	-0.20630515	0.022407768	0.30825	2.0	440.0687417984009
173	88.4702	5.981869	97.81611	81.76135	1000.0	6.968024	2.966324	31.448881	4.58705	696000	1.3113022e-08	0.13119622	0.01300344	-0.035397068	-0.20678902	0.029153822	0.3695	1.0	442.37776470184326
174	93.16257	5.34399	101.85263	87.28348	1000.0	7.111811	3.0436907	30.50563	4.4359217	700000	-2.3126603e-08	0.07773226	0.008821077	-0.028051693	-0.2070219	0.02017766	0.26875	1.0	444.6943168640137
175	94.64564	0.91483116	95.9134	93.372284	1000.0	7.2759314	3.035424	29.648954	5.025377	704000	-2.348423e-08	0.048608016	0.016681554	-0.012149364	-0.20723647	0.025559539	0.37925	1.0	446.72574949264526
176	95.14277	1.9449198	98.15598	92.736595	1000.0	7.3956804	3.075541	30.767311	5.3050146	708000	1.692772e-08	0.030313155	0.012207404	-0.0072622523	-0.20747225	0.027082548	0.31325	1.0	448.7548019886017
177	95.64319	3.671434	98.539925	89.38481	1000.0	7.323762	2.9904606	30.36556	5.444927	712000	6.9141386e-09	0.032837145	0.009445237	-0.0092479065	-0.20770608	0.022551514	0.29975	1.0	450.798255443573
178	95.44133	1.439459	97.21971	93.20319	1000.0	7.3831034	3.0255013	29.552631	5.481841	716000	4.673004e-08	0.03191093	0.004899497	-0.0063516553	-0.20793732	0.016488282	0.22	2.0	452.8919143676758
179	92.51488	3.3878577	97.18199	87.82498	1000.0	7.3404536	2.9666321	29.712559	4.9594064	720000	4.529953e-09	0.084511906	0.017162697	-0.018011883	-0.20865612	0.047208752	0.489	1.0	454.93225383758545
180	93.80439	3.027441	98.44297	90.298996	1000.0	7.251286	2.9786768	30.452963	5.4321785	724000	1.8775463e-08	0.044248067	0.02151304	-0.02355712	-0.2090578	0.04826535	0.4565	1.0	457.57184863090515
181	95.481094	4.269614	100.19757	89.10853	1000.0	7.3141794	3.0123117	30.89339	5.0367446	728000	1.26361845e-08	0.073930874	0.012250071	-0.017764673	-0.20940976	0.02665816	0.36275	1.0	460.1981370449066
182	94.30156	2.0521703	97.37919	92.05856	1000.0	7.3249865	2.966819	31.009708	5.0424275	732000	-1.502037e-08	0.03292629	0.020846816	-0.010715222	-0.20976458	0.042900935	0.43925	2.0	462.8564121723175
183	93.126335	2.339244	94.888885	89.10105	1000.0	7.364606	2.9436965	29.69865	5.1983447	736000	5.841255e-09	0.062056653	0.03672825	-0.0138348155	-0.21057588	0.064056516	0.553	1.0	464.9629604816437
184	94.20941	1.9474026	95.953705	91.08002	1000.0	7.3683553	3.0347354	30.481201	5.399843	740000	3.0994414e-08	0.04543882	0.03320993	-0.015587786	-0.21097791	0.047039613	0.50025	1.0	466.9960148334503
185	95.550224	4.4780216	100.89526	90.06869	1000.0	7.412626	2.9611158	30.86308	5.545976	744000	-1.2874604e-08	0.028449217	0.020323303	-0.012996792	-0.21137471	0.027897086	0.4155	1.0	469.03532242774963
186	97.900925	1.508713	100.48501	96.8162	1000.0	7.632646	3.1024485	31.343922	5.737239	748000	4.768372e-10	0.14467157	0.010066743	-0.045230575	-0.21180935	0.038338486	0.43375	1.0	471.1030523777008
187	96.90535	3.0956998	100.6659	92.18124	1000.0	7.4932237	2.9583416	29.95374	5.743644	752000	-6.198883e-09	0.03442104	0.00928231	-0.0068227295	-0.21217544	0.023389222	0.30075	1.0	473.7558012008667
188	96.971535	2.522624	100.28022	94.23693	1000.0	7.547685	3.0061965	31.16019	5.6274586	756000	1.6570091e-08	0.0393222	-0.01115715	-0.008232022	-0.21253324	0.0055166795	0.08	79.0	476.35263776779175
189	98.1295	2.0713968	101.70288	96.64443	1000.0	7.599807	3.054639	31.387075	5.750316	760000	-3.409386e-08	0.028941121	-0.013951053	-0.009632658	-0.22768557	0.0095269615	0.06725	79.0	479.37495374679565
190	98.29927	2.994872	102.23227	94.63813	1000.0	7.5772557	3.0547478	31.61271	5.6138525	764000	-1.9073486e-08	0.037438437	-0.01489367	-0.011196954	-0.22843039	0.008054709	0.07075	79.0	482.3544719219208
191	75.77415	40.947548	102.16698	4.9213686	1000.0	9.849372	6.7714243	32.496376	5.827595	768000	-8.016825e-08	111.55482	-0.0132203195	-73.66876	-0.25089645	0.004998275	0.07625	79.0	485.42073678970337
192	97.34631	1.1708167	98.80141	95.53064	1000.0	5.9786625	3.5004535	29.026136	-5.073479	772000	2.5510788e-08	3.6725342	-0.0088736	-3.187239	-0.2341339	0.015479262	0.0705	51.0	487.8146538734436
193	99.915596	0.2773308	100.17516	99.45822	1000.0	7.5381584	2.9269567	29.629238	5.1004987	776000	-1.7523766e-08	0.29564273	-0.010936182	-0.13286464	-0.24460486	0.0049042576	0.05075	79.0	490.7870216369629
194	97.27959	2.6237524	101.50391	94.295364	1000.0	7.631123	2.9903092	30.032059	4.8410506	780000	5.2452087e-09	0.20266555	-0.014211747	-0.06494278	-0.255665	0.0038180472	0.05925	79.0	493.3862404823303
195	99.44731	1.4329743	101.64252	97.72888	1000.0	7.675719	2.9121542	29.877216	5.57193	784000	2.1457673e-08	0.13743128	-0.012611376	-0.047975324	-0.27765822	0.005188306	0.072	79.0	496.04397773742676
196	101.102325	2.408792	103.35786	97.13075	1000.0	7.7840667	2.947979	30.158306	5.128833	788000	3.0994414e-08	0.11293862	-0.010486899	-0.025124885	-0.2930327	0.0030290647	0.0445	79.0	498.9965138435364
197	100.11133	3.9854794	104.56607	94.47443	1000.0	7.82071	3.1309853	30.283022	-16.501623	792000	1.4305114e-08	1.2751803	-0.00021855831	-1.084475	-0.28448233	0.021882588	0.29525	2.0	501.4645962715149
198	97.94049	1.7242881	100.11886	95.3562	1000.0	7.6657987	2.9812708	29.842464	6.00522	796000	-1.0967255e-08	0.06911152	-0.013880272	-0.01544442	-0.2842734	0.007855558	0.09025	79.0	504.1378118991852
199	95.57686	1.3262966	97.15839	93.50704	1000.0	7.671756	2.8507268	29.651876	6.027899	800000	-4.7683717e-08	0.06524504	-0.0017915398	-0.018156264	-0.29038548	0.017739099	0.235	6.0	506.2317564487457
200	97.60573	4.599227	102.83119	90.831	1000.0	7.747413	2.8714914	29.94167	6.099203	804000	-1.5199184e-08	0.12718712	-0.011566279	-0.045978896	-0.29068545	0.0061532306	0.06075	79.0	508.7307503223419
201	99.99276	1.5544428	102.01858	97.6518	1000.0	7.7466216	3.0256622	30.21663	6.019781	808000	-1.859665e-08	0.07982238	-0.012788437	-0.02517606	-0.30848038	0.008402806	0.07275	79.0	511.1828305721283
202	101.02659	2.1518881	103.40187	97.9979	1000.0	7.8173976	3.0175917	30.82522	6.0599136	812000	1.7166137e-08	0.04147612	-0.004229125	-0.012713455	-0.31994307	0.016279422	0.1985	50.0	513.852187871933
203	99.25814	1.4213902	100.49892	96.83995	1000.0	7.873661	3.0230691	30.502796	6.188257	816000	4.7683715e-09	0.035195347	0.01051486	-0.004725093	-0.32321873	0.035239723	0.4245	1.0	516.1575303077698
204	98.77812	1.9389154	100.47479	95.54074	1000.0	7.7909594	2.9534419	30.467812	6.1089773	820000	-1.692772e-08	0.06766919	0.004986282	-0.015824981	-0.32326072	0.01749105	0.219	1.0	518.1860523223877
205	101.70023	0.89289755	102.62073	100.58713	1000.0	7.8124423	2.9470663	30.398731	6.121977	824000	8.106232e-09	0.041975416	0.0049707536	-0.009270135	-0.3233947	0.015219535	0.16175	1.0	520.5133202075958
206	101.15111	3.6601627	106.72651	96.45221	1000.0	7.8744373	2.9813902	30.774849	6.170994	828000	4.2915342e-09	0.08399238	-0.01384342	-0.021549702	-0.32354757	0.015365659	0.1555	52.0	523.1345522403717
207	101.46438	3.1742568	106.65971	98.71949	1000.0	7.8978443	2.9881227	30.59851	6.156929	832000	6.484986e-08	0.056652788	0.002790975	-0.006911002	-0.33128345	0.021036157	0.27575	48.0	525.7602081298828
208	99.81168	1.7395667	101.67278	97.8318	1000.0	7.9637413	3.0159647	30.839725	6.217992	836000	4.220009e-08	0.04595663	0.01714575	-0.005193956	-0.34462562	0.0345639	0.413	1.0	527.8249938488007
209	101.73652	1.807385	103.628685	98.872314	1000.0	7.986799	3.0265899	30.775114	6.194889	840000	-4.6014787e-08	0.03708948	0.0058256113	-0.0058328956	-0.34488547	0.019487167	0.297	2.0	529.8578617572784
210	100.91852	3.2012389	104.13145	95.84271	1000.0	7.8814874	2.9988003	31.004503	6.205692	844000	3.117323e-08	0.05790929	0.013105921	-0.013378784	-0.34545484	0.033784773	0.35475	1.0	531.8934128284454
211	96.91564	5.1946974	104.3845	90.50183	1000.0	7.8190513	2.8824487	30.347744	6.1491294	848000	-3.3378602e-09	0.06437651	0.0078825755	-0.013493612	-0.34574276	0.02328714	0.2775	1.0	534.2392132282257
212	100.87331	2.4538505	103.50871	97.36724	1000.0	7.876411	2.967951	30.80807	6.166958	852000	-3.695488e-09	0.03955082	0.0077464846	-0.007986195	-0.34601256	0.025196377	0.32675	1.0	536.5829575061798
213	100.04882	2.2569864	102.64861	97.218056	1000.0	7.821753	3.001399	30.961258	6.1503706	856000	4.2676927e-08	0.03575077	0.0009137104	-0.0032097735	-0.34626424	0.015858332	0.22075	2.0	538.8565754890442
214	73.26759	49.4829	102.56544	-12.428489	1000.0	7.3651495	3.5892684	31.247688	-20.384539	860000	8.8214875e-09	51.235855	0.009961608	-13.634937	-0.3467263	0.037983224	0.4195	1.0	540.8451020717621
215	101.527054	1.118172	102.458916	99.65734	1000.0	6.432214	3.5657103	31.805695	-23.958168	864000	-3.3378602e-09	3.8829515	0.015028524	-3.5699837	-0.34694198	0.038261887	0.464	1.0	542.8443789482117
216	101.489426	3.2642946	104.84571	96.56807	1000.0	7.8207965	3.1010656	31.200905	-6.1177416	868000	-5.722046e-09	0.38134646	0.013998642	-0.21903399	-0.34711888	0.046185493	0.4745	1.0	544.8546388149261
217	99.523705	0.9407994	100.54842	98.01937	1000.0	7.927666	2.967376	31.11121	5.193012	872000	-4.4584276e-08	0.13534479	0.011753968	-0.033995546	-0.34725493	0.018336143	0.31875	1.0	547.1874992847443
218	100.97881	0.89012057	101.94094	99.52294	1000.0	7.8834705	3.0388243	31.138977	6.028895	876000	-4.315376e-08	0.1185908	0.004646081	-0.043142304	-0.34734648	0.015206771	0.20975	1.0	549.2194182872772
219	102.13292	2.5591156	105.64682	98.79113	1000.0	7.96726	3.14385	31.37604	6.1577015	880000	1.4901161e-08	0.0839673	-0.01185416	-0.023457162	-0.34740996	0.0045047808	0.08	79.0	552.0191066265106
220	100.67842	1.9806035	103.76104	98.26104	1000.0	7.87489	3.0498767	31.30545	6.155637	884000	1.0490417e-08	0.060472917	0.009124797	-0.010569569	-0.35000244	0.01968811	0.34175	5.0	554.1215310096741
221	101.006325	3.9354205	105.538895	94.71493	1000.0	7.8803225	3.132282	31.491446	6.1144104	888000	8.8214875e-09	0.08489246	0.0040667974	-0.012950674	-0.35045573	0.02333629	0.306	3.0	556.1662230491638
222	100.41868	1.3468297	102.61292	98.95458	1000.0	7.8774676	3.1654122	31.71085	6.025124	892000	5.2690506e-08	0.058219336	-0.011476139	-0.005232092	-0.35102445	0.0070379805	0.06625	79.0	558.7123181819916
223	98.38461	3.7402537	102.56041	93.63955	1000.0	7.7958183	2.9674122	30.862162	5.939228	896000	4.053116e-08	0.16753975	-0.013198231	-0.015790835	-0.35926938	0.009452366	0.05375	79.0	561.8619859218597
224	101.0259	1.5904095	103.472565	99.26798	1000.0	7.7486935	2.9385672	30.889729	6.078338	900000	-4.4107438e-08	0.07351579	-0.0101367375	-0.03561503	-0.3411953	0.0057358877	0.0545	79.0	564.4811832904816
225	101.57952	0.79677486	102.95648	101.06105	1000.0	8.018934	3.057706	31.3252	6.282245	904000	0.0	0.066174604	-0.012017293	-0.0122360885	-0.34686202	0.005037601	0.0495	79.0	567.6881663799286
226	99.40761	2.3928835	101.75731	95.91313	1000.0	7.8936934	3.0189736	31.41981	6.2183766	908000	-3.5345554e-08	0.09413634	-0.0026414578	-0.020006612	-0.3462459	0.017999103	0.26425	14.0	570.4417440891266
227	100.74298	3.2763188	104.40401	95.93346	1000.0	7.817543	3.0927055	31.436434	6.1013145	912000	-2.193451e-08	0.045970842	-0.015884524	-0.008857053	-0.34744248	0.007937724	0.083	79.0	573.3454222679138
228	66.16237	51.72293	99.56559	-23.340094	1000.0	5.701992	4.629808	30.840658	-6.730137	916000	-1.4305114e-08	2.2119691	-0.010527092	-1.2359946	-0.37281296	0.0027838785	0.064	79.0	576.5601322650909
229	104.6136	1.1838495	106.04222	102.75067	1000.0	8.073941	2.8568041	29.664042	6.4412484	920000	2.6941299e-08	0.13337539	-0.011211421	-0.091598056	-0.38028085	0.0022524772	0.06625	79.0	579.1068637371063
230	99.370636	3.8131948	104.05973	93.49945	1000.0	8.0905075	2.9438941	30.560751	6.350866	924000	-2.4139881e-08	0.14073938	-0.0008075272	-0.048013568	-0.40666774	0.018577255	0.2175	2.0	581.4231462478638
231	100.77759	1.7453527	103.66929	99.0421	1000.0	7.933298	2.892982	30.240282	6.2707524	928000	4.529953e-09	0.05259517	-0.0140977325	-0.019127883	-0.4070799	0.008308387	0.083	79.0	584.2069685459137
232	101.410706	1.4212593	102.71634	99.05867	1000.0	8.003404	2.9644802	30.452091	6.296621	932000	-2.026558e-08	0.041486323	0.0010866413	-0.009582162	-0.4170476	0.024281021	0.3165	2.0	586.5514922142029
233	103.74892	0.68932605	104.85826	103.16389	1000.0	8.117746	3.0280488	31.28304	6.3823633	936000	1.7523766e-08	0.040598482	-0.011797316	-0.018234732	-0.4174415	0.004641518	0.07575	79.0	589.1638102531433
234	100.87497	2.346782	104.68628	98.68421	1000.0	8.120434	2.9245896	30.510052	6.3704596	940000	2.0742416e-08	0.03989419	0.00072925404	-0.0065504313	-0.43646985	0.025235612	0.34	4.0	591.2427608966827
235	100.09862	3.323716	104.4793	96.06905	1000.0	7.9880276	2.9108622	31.198841	6.3130093	944000	-4.386902e-08	0.062442515	0.028839769	-0.013408955	-0.43693587	0.09565956	0.62125	1.0	593.3063526153564
236	97.989426	4.8433948	105.9629	93.10554	1000.0	7.913867	2.8828115	30.656363	6.2290983	948000	3.2663344e-08	0.06940951	0.03116793	-0.013350725	-0.43702132	0.051784508	0.538	1.0	595.3819692134857
237	98.76632	3.6590524	103.39908	93.92013	1000.0	7.922507	2.8512716	29.886896	6.2581334	952000	2.1129846e-08	0.063201584	0.033707313	-0.013077237	-0.43706688	0.09387322	0.6215	1.0	597.884414434433
238	102.950424	2.1542308	104.92624	99.35439	1000.0	7.984673	3.0084045	30.549688	6.2379537	956000	-3.695488e-08	0.04849434	0.037278462	-0.012573548	-0.43711108	0.05694298	0.573	1.0	599.9478144645691
239	99.97617	1.7992675	102.15475	97.413635	1000.0	7.938839	3.064842	31.673553	6.281934	960000	-2.503395e-09	0.057982422	0.040467575	-0.019237217	-0.43717316	0.080193095	0.58525	1.0	602.5243444442749
240	81.31635	29.617706	99.38287	30.058777	1000.0	5.609375	4.705727	29.922052	-1.5368236	964000	-4.6491624e-09	2.7098887	0.00946017	-2.1869524	-0.43724793	0.048206262	0.46775	1.0	604.5675668716431
241	95.16576	3.7550979	100.36329	91.50776	1000.0	7.7361493	2.828339	29.79219	5.5032096	968000	-2.4676323e-08	0.12208747	0.024269376	-0.04907252	-0.43737096	0.058463845	0.4985	1.0	606.592933177948
